CTUID,CTNAME,CMAUID,CMANAME,CMATYPE,CMAPUID,PRUID,PRNAME,41110000,41310000,41510000,41190000,80110000,80210000,80410000,80420000,80490000,83510000,82310000,83310000,83220000,79910000,79970000,84120000,86610000
5590017.00,0017.00,559,Windsor,B,35559,35,Ontario,0,0,0,0,6,6,3,0,0,1,0,0,1,2,0,0,3
9330023.00,0023.00,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,1,2,0,1,2,3,0,0,0,2,0,0,10
5350377.03,0377.03,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5350378.11,0378.11,535,Toronto,B,35535,35,Ontario,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2
5350612.08,0612.08,535,Toronto,B,35535,35,Ontario,0,0,0,0,3,8,4,0,1,1,0,0,0,3,0,0,2
5350516.25,0516.25,535,Toronto,B,35535,35,Ontario,0,0,0,1,2,3,1,0,0,3,0,0,0,4,1,0,4
5350411.20,0411.20,535,Toronto,B,35535,35,Ontario,0,0,0,0,3,9,2,6,0,2,0,0,2,1,0,0,9
5350304.03,0304.03,535,Toronto,B,35535,35,Ontario,0,0,0,0,24,13,1,1,5,0,0,0,0,0,0,0,0
9350151.02,0151.02,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,0,0,0,2,11,13,3,0,6,7,1,0,10,5,2,2,7
9330047.02,0047.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,1,0,1,1,4,0,0,0,1,2,0,0,1
4620614.00,0614.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,3
5350576.10,0576.10,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,1
4210038.01,0038.01,421,Québec,B,24421,24,Quebec / Québec,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
4620200.00,0200.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,3
4620263.00,0263.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
5550027.06,0027.06,555,London,B,35555,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8350090.02,0090.02,835,Edmonton,B,48835,48,Alberta,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
5390111.00,0111.00,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,2,3,4,1,0,2,0,0,0,0,2,0,1,9
4620101.02,0101.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5350412.13,0412.13,535,Toronto,B,35535,35,Ontario,0,0,0,0,23,8,2,1,6,4,0,0,3,8,0,0,2
0010202.04,0202.04,001,St. John's,B,10001,10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,0,0,0,0,1,2,1,0,0,4,0,0,0,2,0,0,0
4620440.00,0440.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330181.09,0181.09,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,1,8,0,0,0,2,1,0,0,1,1,0,3
5430110.02,0110.02,543,Brantford,B,35543,35,Ontario,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,8
5350620.02,0620.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
6020160.00,0160.00,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4620659.05,0659.05,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,1,1,1,1,2,0,0,0,2,0,0,1
5430007.00,0007.00,543,Brantford,B,35543,35,Ontario,0,0,0,0,0,2,0,0,0,10,0,0,1,0,0,0,10
5050504.01,0504.01,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,0,0,0,0,0,5,3,0,0,1,2,1,0,3
2050132.04,0132.04,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5290201.00,0201.00,529,Peterborough,B,35529,35,Ontario,1,0,0,1,0,2,3,0,0,0,1,0,2,0,0,0,12
5390003.01,0003.01,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,6
4470001.02,0001.02,447,Drummondville,K,24447,24,Quebec / Québec,0,0,0,0,2,1,0,8,0,1,0,0,0,0,0,0,0
8350090.11,0090.11,835,Edmonton,B,48835,48,Alberta,0,0,0,0,1,1,0,0,0,4,0,0,1,0,0,0,1
4620853.03,0853.03,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,4,2,0,1,0,1,0,0,2,2,0,0,3
2050123.06,0123.06,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370065.00,0065.00,537,Hamilton,B,35537,35,Ontario,0,0,0,1,0,4,0,0,1,1,0,0,4,1,0,4,3
5350575.01,0575.01,535,Toronto,B,35535,35,Ontario,0,0,0,1,24,1,0,2,1,1,0,0,1,1,0,0,1
5350483.02,0483.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3100100.02,0100.02,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
4620185.00,0185.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,2,0,0,0,5,3,0,0,1,0,0,0,4
8250057.00,0057.00,825,Calgary,B,48825,48,Alberta,0,0,0,0,40,20,12,5,37,4,0,0,23,9,0,1,8
5350592.01,0592.01,535,Toronto,B,35535,35,Ontario,2,0,0,6,34,19,8,6,13,5,0,0,19,8,0,0,17
8350006.18,0006.18,835,Edmonton,B,48835,48,Alberta,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,2
4620320.00,0320.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,2,0,0,3,0,0,0,0,0,0,0,1
3050007.00,0007.00,305,Moncton,B,13305,13,New Brunswick / Nouveau-Brunswick,0,0,0,0,24,8,0,0,9,3,0,0,1,1,0,1,15
5220200.00,0200.00,522,Belleville,K,35522,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5350056.00,0056.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,3,6,1,2,1,3,0,0,1,1,0,0,3
5050141.12,0141.12,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,1,11,3,1,2,3,0,0,3,4,1,0,5
9330287.10,0287.10,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
4620268.03,0268.03,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,4,4,0,4,0,0,0,0,0,1,0,0,2
4620852.01,0852.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,1,0,2,1,0,0,0,0,2,0,1
4620182.00,0182.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4
4620322.04,0322.04,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7050022.01,0022.01,705,Regina,B,47705,47,Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
4620167.00,0167.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
5350225.01,0225.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,31,23,5,1,11,2,0,1,12,3,0,0,7
5290013.00,0013.00,529,Peterborough,B,35529,35,Ontario,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,4
6020006.00,0006.00,602,Winnipeg,B,46602,46,Manitoba,1,0,0,4,21,34,4,13,22,6,3,2,31,6,2,1,12
9330222.01,0222.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,4
8250033.02,0033.02,825,Calgary,B,48825,48,Alberta,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,16
4620603.03,0603.03,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,3,0,1,1,1,0,0,0,0,0,0,1
5350080.02,0080.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,6,5,2,1,3,1,0,0,1,0,0,0,2
5350804.05,0804.05,535,Toronto,B,35535,35,Ontario,0,0,0,2,5,4,0,0,1,1,0,0,1,0,0,0,4
9150006.00,0006.00,915,Kelowna,B,59915,59,British Columbia / Colombie-Britannique,0,0,0,0,2,4,1,0,0,1,0,0,0,1,0,0,4
5390334.02,0334.02,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9330017.01,0017.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,1,0,0,1,3,2,0,0,1,1,0,0,8
4620125.00,0125.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,0,0,1,3,2,0,0,0,0,0,0,4
5370208.00,0208.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,0,6,0,2,3,0,0,0,1,0,1,0,7
5350363.07,0363.07,535,Toronto,B,35535,35,Ontario,0,0,0,1,22,16,5,0,14,1,0,3,10,2,0,0,16
4620303.00,0303.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
4620355.00,0355.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,4,19,0,0,11,0,0,0,3,0,0,0,0
5390323.00,0323.00,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6
4620066.01,0066.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,4,4
5050171.06,0171.06,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2,10
5370067.00,0067.00,537,Hamilton,B,35537,35,Ontario,0,0,0,1,16,0,1,2,2,0,0,0,3,0,0,1,2
8350011.00,0011.00,835,Edmonton,B,48835,48,Alberta,0,0,0,0,14,8,4,1,1,7,0,0,1,0,0,0,6
5050184.00,0184.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,1,0,0,0,1,1,1,4,2,4,0,0,1,3,0,0,4
4620385.00,0385.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620758.06,0758.06,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,1,1,5,2,2,0,5,0,0,0,3,0,0,2
2050151.00,0151.00,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,6
5050132.00,0132.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,2,3,3,0,2,0,0,2,1,1,0,7
4330110.03,0110.03,433,Sherbrooke,B,24433,24,Quebec / Québec,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5350634.01,0634.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,0,4
2050011.00,0011.00,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,0,3,1,4,1,2,0,0,0,5,0,0,0,19
4620309.00,0309.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
5350271.01,0271.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,15,10,2,4,2,0,0,0,4,0,1,0,6
8250062.00,0062.00,825,Calgary,B,48825,48,Alberta,0,0,0,0,8,0,3,0,1,2,0,0,2,0,0,0,12
5050125.03,0125.03,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
4620789.00,0789.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,0,2,0,2,2,0,0,1,0,0,0,2
5320203.03,0203.03,532,Oshawa,B,35532,35,Ontario,1,0,0,0,22,6,5,5,8,8,0,0,4,3,0,3,11
5430002.01,0002.01,543,Brantford,B,35543,35,Ontario,0,0,0,0,0,1,0,1,3,2,0,0,1,1,0,0,5
5050124.03,0124.03,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5800015.00,0015.00,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,2
5350364.02,0364.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5350304.06,0304.06,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
4620705.02,0705.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,3
5370062.00,0062.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,30,0,0,0,1,2,0,0,3,0,0,0,2
7250020.00,0020.00,725,Saskatoon,B,47725,47,Saskatchewan,0,0,0,0,1,0,0,1,0,2,1,0,4,0,1,0,15
8350006.01,0006.01,835,Edmonton,B,48835,48,Alberta,1,0,0,1,0,0,1,0,6,1,0,0,4,4,0,0,4
8250002.21,0002.21,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620209.00,0209.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,8,6,0,2,13,5,0,0,3,0,1,0,12
9330181.06,0181.06,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2
4620682.05,0682.05,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0
4330111.05,0111.05,433,Sherbrooke,B,24433,24,Quebec / Québec,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1
5410011.00,0011.00,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,0,0,0,0,7,0,2,0,3,3,0,0,4,1,0,1,16
5350294.01,0294.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5210101.00,0101.00,521,Kingston,B,35521,35,Ontario,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,6
5350291.02,0291.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,3,0,0,1,1,0,0,2,0,0,0,0
5050044.00,0044.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,1,3,0,0,0,1,1,0,0,1,1,0,0,2
5350805.13,0805.13,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,3
4620098.00,0098.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,11
4330400.03,0400.03,433,Sherbrooke,B,24433,24,Quebec / Québec,0,0,0,0,1,4,4,2,2,2,0,0,3,1,0,0,8
4210024.00,0024.00,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,2,4,0,9,1,1,0,0,2,1,0,1,2
5350440.00,0440.00,535,Toronto,B,35535,35,Ontario,0,0,0,1,5,14,9,7,12,4,1,0,4,5,2,3,11
5350612.01,0612.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2
5390308.00,0308.00,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,3
9330226.02,0226.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,6
9150001.00,0001.00,915,Kelowna,B,59915,59,British Columbia / Colombie-Britannique,0,0,0,0,2,0,1,0,1,1,0,1,2,1,0,0,1
5370081.00,0081.00,537,Hamilton,B,35537,35,Ontario,0,0,0,1,20,10,4,4,3,1,0,0,2,0,0,2,6
9350150.01,0150.01,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,0,0,0,0,11,0,0,1,1,7,1,0,4,1,1,1,6
5900013.00,0013.00,590,Sault Ste. Marie,K,35590,35,Ontario,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,3
5050032.02,0032.02,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,1,28,2,3,0,12,3,0,0,1,2,0,0,2
4620676.04,0676.04,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,4,0,1,0,3,1,0,0,1,0,0,0,1
9330224.02,0224.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,2,0,1,1,3,1,0,0,0,0,0,0,4
9700008.00,0008.00,970,Prince George,K,59970,59,British Columbia / Colombie-Britannique,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2
5050017.00,0017.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,1,0,0,0,1,3,0,0,1,1,0,0,6
4620085.00,0085.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4620710.06,0710.06,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,0,2,3,2,2,0,2,1,1,0,1
9320003.00,0003.00,932,Abbotsford - Mission,B,59932,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,9
6020102.01,0102.01,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,8,13,6,5,5,4,0,0,1,4,0,0,9
9330142.01,0142.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,6,0,0,0,3,0,0,0,1,0,0,5
4620127.01,0127.01,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,3,23,0,3,4,5,0,0,1,1,0,0,1
8250077.31,0077.31,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330286.01,0286.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,2,1,0,1,0,9,0,0,2,1,0,0,6
5290100.00,0100.00,529,Peterborough,B,35529,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
5050122.02,0122.02,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,1,1,0,2,0,1,0,1,2,1,0,0,5,0,0,1,4
5350506.00,0506.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,2
5350442.05,0442.05,535,Toronto,B,35535,35,Ontario,0,0,0,4,12,14,1,4,7,2,0,0,5,10,1,0,2
5350356.00,0356.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,9,0,4,0,2,0,0,3,0,0,0,5
5290104.00,0104.00,529,Peterborough,B,35529,35,Ontario,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1
9330041.02,0041.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,0,0,2,22,20,2,0,13,2,0,0,12,9,0,2,5
4210260.02,0260.02,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,4,2,0,1,4,1,1,0,2,1,0,0,3
5050037.00,0037.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,32,44,3,5,30,2,0,1,20,5,1,11,8
9330160.03,0160.03,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,4,5,0,5,2,4,0,0,1,3,0,0,7
5050125.08,0125.08,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,1,7,3,0,2,0,0,0,2,0,0,0,1
5350612.12,0612.12,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,2,2,1,1,2,0,0,0,1,0,0,0
4620617.02,0617.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2
5350308.01,0308.01,535,Toronto,B,35535,35,Ontario,1,0,0,4,16,20,1,2,6,10,0,0,9,3,1,1,7
5350516.09,0516.09,535,Toronto,B,35535,35,Ontario,0,0,0,1,19,15,4,8,5,1,0,0,1,3,0,1,6
7250103.00,0103.00,725,Saskatoon,B,47725,47,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
4620687.10,0687.10,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0
5800191.00,0191.00,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,2,0,0,0,3,4,3,8,3,4,0,0,1,2,1,0,4
8350104.12,0104.12,835,Edmonton,B,48835,48,Alberta,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
8250077.27,0077.27,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
9330186.01,0186.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7
5350310.01,0310.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,0,0,1,2,1,0,0,1,0,0,0,1
4620879.01,0879.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,8,12,0,8,2,2,0,0,3,2,0,0,3
4620701.02,0701.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,2,2,2,0,1,0,0,0,3,0,0,2
5350118.00,0118.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,4,4
8300013.00,0013.00,830,Red Deer,K,48830,48,Alberta,0,0,0,0,1,1,2,0,1,0,2,0,3,0,0,0,7
4620775.00,0775.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
3200006.00,0006.00,320,Fredericton,K,13320,13,New Brunswick / Nouveau-Brunswick,0,0,0,0,0,0,0,0,0,4,0,1,3,1,0,0,3
5430011.01,0011.01,543,Brantford,B,35543,35,Ontario,0,0,0,0,2,5,0,1,3,0,0,1,4,0,0,0,3
5350410.04,0410.04,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
6020123.00,0123.00,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16
9330292.04,0292.04,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4210117.01,0117.01,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,4,15,3,0,22,1,0,0,1,1,0,0,2
9350126.00,0126.00,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,0,0,0,2,7,3,4,0,6,4,0,0,4,0,0,0,2
9330502.02,0502.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,1,4,0,0,2,1,0,0,4
5050901.00,0901.00,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
4500014.00,0014.00,450,Granby,K,24450,24,Quebec / Québec,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5350612.11,0612.11,535,Toronto,B,35535,35,Ontario,0,0,0,1,0,6,3,1,3,2,0,0,0,2,0,0,3
5350297.01,0297.01,535,Toronto,B,35535,35,Ontario,0,0,0,1,30,13,2,1,6,1,0,0,3,3,0,0,13
4620725.08,0725.08,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,12,8,0,1,7,4,0,0,1,2,1,0,0
4210240.02,0240.02,421,Québec,B,24421,24,Quebec / Québec,1,1,0,2,9,14,6,7,23,3,0,0,5,8,0,0,3
9330260.05,0260.05,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
8300016.03,0016.03,830,Red Deer,K,48830,48,Alberta,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3
5350191.00,0191.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,5,2,1,0,1,3,0,0,0,0,0,0,7
5590101.04,0101.04,559,Windsor,B,35559,35,Ontario,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0
5320105.06,0105.06,532,Oshawa,B,35532,35,Ontario,0,0,0,1,1,1,0,9,0,0,0,0,0,1,0,0,0
4620159.00,0159.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,5,1,0,0,15,0,0,0,2,2,0,0,2
5350528.44,0528.44,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5350516.24,0516.24,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2
5680009.00,0009.00,568,Barrie,B,35568,35,Ontario,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
5350612.03,0612.03,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0
9320007.02,0007.02,932,Abbotsford - Mission,B,59932,59,British Columbia / Colombie-Britannique,0,0,0,0,2,2,0,0,2,3,0,0,2,1,0,0,3
5350052.00,0052.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,13,6,1,1,5,2,0,0,1,0,0,0,6
8350066.02,0066.02,835,Edmonton,B,48835,48,Alberta,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,6
9330291.02,0291.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,2,8,4,1,5,8,0,0,6,3,0,0,5
9330504.05,0504.05,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,4,8,5,7,5,7,0,0,4,5,0,0,14
9330186.02,0186.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,15
5390210.00,0210.00,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,4,3
7250018.01,0018.01,725,Saskatoon,B,47725,47,Saskatchewan,0,0,0,0,6,4,2,6,2,1,1,0,0,0,0,0,7
5350158.00,0158.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,1,0,0,0,2,0,0,3,0,1,0,1
5800014.00,0014.00,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5320013.00,0013.00,532,Oshawa,B,35532,35,Ontario,0,0,0,0,0,6,0,0,4,0,1,0,3,2,0,2,4
4420205.03,0205.03,442,Trois-Rivières,B,24442,24,Quebec / Québec,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0
